customer_id,name,gender,dob,phone,email,city,state,signup_date,customer_segment,support_tickets_count
CUST01025,Harish Sunder,F,1967-02-21,762381152,pratyushgill@example.net,Anantapuram,Andhra Pradesh,2025-03-12,Premium,1
CUST01026,Eta Dugal,M,1985-11-18,9994004108,karikashish@example.org,Shahjahanpur,Kerala,2025-07-30,Retail,0
CUST01027,Rishi Nagar,F,2007-01-22,2289206415,pviswanathan@example.org,Panvel,Andhra Pradesh,2026-02-11,Retail,0
CUST01028,Charita Chaudry,M,1990-06-29,3419528144,umani@example.net,Jamalpur,Arunachal Pradesh,2024-02-22,Premium,1
CUST01029,Arin Rajan,M,1971-04-17,7803789121,wriddhish69@example.net,Imphal,Uttarakhand,2024-08-07,Retail,0
CUST01030,Hemangini Tailor,F,1998-04-12,842906969,zinalsanghvi@example.org,Jabalpur,Telangana,2023-10-10,Retail,0
CUST01031,Osha Sharaf,M,1972-03-08,4570165276,mistrydalbir@example.org,Muzaffarnagar,Rajasthan,2023-09-10,Retail,2
CUST01032,Robert Srinivas,M,1995-05-02,9644477250,lohitkrishna@example.org,Barasat,Mizoram,2023-08-25,Premium,4
CUST01033,Anusha Buch,F,1982-06-12,4155369158,ayush62@example.com,Kanpur,Goa,2024-06-10,Premium,2
CUST01034,Sneha Bhat,M,1972-02-11,3295945231,ckara@example.com,Kolhapur,Punjab,2024-11-25,Merchant-linked,3
CUST01035,Gautam Savant,M,1968-03-19,4292204167,wridesh92@example.com,Mahbubnagar,Gujarat,2025-01-06,Retail,1
CUST01036,Meghana Kant,F,2007-12-22,313928048,chakradevsahota@example.org,Aligarh,Odisha,2024-04-30,Retail,0
CUST01037,Siddharth Prakash,F,1990-05-07,9719000029,ldhingra@example.com,Parbhani,Tamil Nadu,2025-01-25,Retail,2
CUST01038,Irya More,F,1960-10-02,9923045323,xwarrior@example.org,Bathinda,Madhya Pradesh,2024-06-23,Premium,1
CUST01039,Yash Sawhney,M,1961-04-02,9453911776,padmanabhanpeter@example.net,Gurgaon,Assam,2023-12-31,Merchant-linked,2
CUST01040,Gabriel Nagi,F,1983-07-10,6190223116,rajuvanya@example.net,Kurnool,Karnataka,2024-05-08,Retail,1
CUST01041,Rushil Sunder,M,1966-07-18,9212684856,mangalmax@example.net,Nellore,Andhra Pradesh,2023-10-01,Retail,2
CUST01043,Harshil Swaminathan,F,1992-04-09,7659153820,ramaira@example.org,Singrauli,Jharkhand,2024-03-02,Premium,0
CUST01045,Nitesh Mallick,M,1999-09-18,5104625069,leela85@example.org,Meerut,West Bengal,2024-11-11,Retail,1
CUST01046,Sara Sahni,M,1994-10-05,9350979344,mitrarajeshri@example.net,Kolkata,Goa,2024-01-23,Retail,2
CUST01047,Brinda Tak,F,1982-10-14,4579725184,victorwagle@example.org,Jalna,Manipur,2025-04-02,Merchant-linked,2
CUST01048,Xavier Hans,F,1981-12-24,945167670,loganvenkatesh@example.com,Kolkata,Bihar,2023-10-30,Retail,3
CUST01049,Max Bala,F,2000-01-29,8484264833,ybajaj@example.net,Panvel,Punjab,2024-10-24,Retail,1
CUST01050,Samuel Raj,M,1961-01-20,4946920856,guhamadhav@example.com,Tiruchirappalli,Odisha,2026-05-07,Retail,1
CUST01051,Chandresh Acharya,F,1964-05-08,4617580803,mangalaadhya@example.net,Ghaziabad,Jharkhand,2023-10-24,Merchant-linked,1
CUST01052,Devansh Pall,F,1980-02-09,1353814837,yashasvi03@example.org,Kota,Madhya Pradesh,2025-02-19,Premium,2
CUST01053,Lakshmi Manda,M,1982-02-09,7840190271,vedachauhan@example.com,Aligarh,Kerala,2025-02-19,Retail,0
CUST01054,Panini Varughese,M,2007-07-27,1997675983,sonibenjamin@example.net,Bhopal,Karnataka,2026-06-17,Premium,0
CUST01055,Kavya Gupta,F,1972-11-25,9565728535,barkhadutta@example.com,Ajmer,Bihar,2024-12-30,Retail,2
CUST01056,Gautami Bassi,M,1963-10-30,8466879303,samarth27@example.org,Yamunanagar,Maharashtra,2025-05-12,Retail,2
CUST01057,Aadhya Nadig,M,1963-12-23,252854613,abhimanyuwason@example.net,Cuttack,Telangana,2026-02-02,Premium,0
CUST01058,Udarsh Ganesan,M,2006-03-29,7711842527,bhatabhiram@example.com,Ulhasnagar,Assam,2023-10-10,Retail,1
CUST01059,Arya Dhaliwal,F,1969-12-02,7305777196,ychokshi@example.com,Etawah,Tripura,2024-10-17,Retail,0
CUST01060,Niharika Minhas,F,1962-08-03,8334400952,mpatla@example.com,South Dumdum,Chhattisgarh,2026-01-28,Retail,0
CUST01061,Aarna Kohli,F,2007-11-14,7054736015,narasimhanbaljiwan@example.net,Varanasi,Assam,2024-10-15,Retail,2
CUST01062,Oni Andra,F,1962-02-09,2658934759,eiravatimani@example.net,Secunderabad,Meghalaya,2026-03-29,Retail,1
CUST01063,Hritik Mander,F,1988-01-07,9146386643,talwarliam@example.net,Bhusawal,Kerala,2024-01-22,Retail,2
CUST01064,Dayita Ramaswamy,F,1986-06-29,9272400020,modikrishna@example.org,Chandigarh,Odisha,2023-09-14,Retail,1
CUST01065,Ati Joshi,M,2000-03-07,1630335636,bhardwajdakshesh@example.net,Giridih,Arunachal Pradesh,2025-03-02,Retail,2
CUST01066,Dominic Sawhney,M,1985-08-23,4802835415,karpechandran@example.com,Raiganj,Maharashtra,2024-11-14,Retail,0
CUST01067,Omisha Ramesh,M,1968-10-24,8122681594,palanthomas@example.org,Vadodara,Kerala,2025-08-14,Retail,1
CUST01068,Yash Anand,F,2002-01-04,7397984218,pahalkaul@example.com,Raurkela Industrial Township,Rajasthan,2023-09-19,Retail,0
CUST01069,Nidra Sunder,F,1981-02-19,8776288363,aryan16@example.net,Jaunpur,Madhya Pradesh,2024-02-19,Retail,1
CUST01070,Qarin Sandal,M,1981-05-20,8809376165,shethbishakha@example.net,Ratlam,Odisha,2025-03-12,Retail,0
CUST01071,Ekiya Om,F,1990-07-07,7265976408,nadigayushman@example.org,Amravati,Tripura,2024-12-01,Premium,0
CUST01072,Forum Subramanian,F,1987-02-07,9129565188,priya00@example.net,Varanasi,Andhra Pradesh,2025-09-23,Retail,1
CUST01073,Adweta Madan,F,1989-03-01,8787570302,chaudrymason@example.com,Rajkot,Rajasthan,2025-02-10,Retail,0
CUST01074,Wakeeta Maharaj,F,1968-11-02,6952223369,rajagopalanom@example.org,Panchkula,Rajasthan,2024-03-15,Premium,0
CUST01075,Advika Gera,F,2004-01-23,2497537405,mahika95@example.com,Rohtak,Arunachal Pradesh,2025-09-25,Premium,2
CUST01076,Sathvik Pathak,M,1991-08-22,5345146688,amritatoor@example.org,Kishanganj,Telangana,2026-02-16,Retail,1
CUST01077,Pushti Dutta,F,2001-08-29,3664853207,gagrawal@example.net,Latur,Goa,2025-11-20,Premium,2
CUST01078,Tejas Krishnamurthy,F,1975-01-27,9580504505,nandini72@example.net,Faridabad,Manipur,2024-03-16,Retail,3
CUST01079,Rohan Bath,F,1994-02-01,3729545038,gautamipanchal@example.org,Agra,Sikkim,2024-01-08,Premium,2
CUST01080,Charita Oza,F,1961-09-30,8143531279,mnarayanan@example.org,Gorakhpur,Chhattisgarh,2024-04-30,Retail,2
CUST01081,Ayush Maharaj,F,2008-05-02,6527428662,warhi38@example.org,Karnal,Jharkhand,2024-08-18,Retail,0
CUST01082,Aashi Sankar,M,2007-07-10,9351174555,edeshmukh@example.org,Vijayanagaram,Manipur,2024-03-19,Retail,3
CUST01083,Zashil Rajan,F,1965-03-20,1575626412,jagat87@example.com,Kanpur,Odisha,2025-06-11,Retail,1
CUST01084,Panini Kaur,M,1964-08-28,3039951670,luke26@example.com,Salem,Goa,2026-05-30,Retail,0
CUST01085,Avni Karnik,M,2000-05-14,4851420259,chakradhar28@example.org,Aligarh,Haryana,2024-05-17,Premium,1
CUST01087,Naksh Sule,M,1983-11-07,5062917926,neelupadhyay@example.org,Ajmer,Sikkim,2025-06-04,Retail,0
CUST01088,Yahvi Suresh,F,1971-08-10,2198369157,xcomar@example.org,Durgapur,Odisha,2025-02-17,Merchant-linked,0
CUST01089,Vinaya Agarwal,M,1981-11-08,5991530445,deepkrishna@example.net,Karaikudi,Meghalaya,2025-04-02,Retail,1
CUST01090,Tanay Mukherjee,F,1991-04-04,2958676030,anjalireddy@example.net,Karnal,Jharkhand,2025-06-16,Retail,0
CUST01091,Wriddhish Samra,M,1986-08-21,138272105,keya01@example.net,Kozhikode,Chhattisgarh,2023-08-23,Premium,3
CUST01092,Omkaar Pathak,M,1998-11-06,831681636,srinivasyatan@example.net,Ghaziabad,Andhra Pradesh,2024-12-28,Retail,0
CUST01093,Vedika Sangha,F,1983-10-11,52141070,amrutapatla@example.org,Vasai-Virar,Goa,2024-04-06,Retail,0
CUST01094,Kamya Buch,M,1997-05-05,9445456972,lopa19@example.org,Haldia,Meghalaya,2023-11-11,Retail,2
CUST01095,Sanaya Dada,F,1993-08-30,2639561266,pradhanjanuja@example.com,Berhampore,Bihar,2024-03-15,Retail,2
CUST01096,Bhavini Batra,F,1968-08-06,3461446627,minhasindrajit@example.org,Erode,Tripura,2023-12-01,Retail,1
CUST01097,Owen Chaudry,F,1978-08-13,8319686364,ymunshi@example.net,Guntakal,Mizoram,2026-04-07,Retail,2
CUST01098,Tarak Purohit,M,1987-02-03,48379363,maanavcomar@example.net,Karawal Nagar,Arunachal Pradesh,2024-10-01,Merchant-linked,1
CUST01099,Ati Bhatt,F,1962-09-24,629118722,hdash@example.org,Chandigarh,Nagaland,2023-12-19,Retail,0
CUST01100,Chatresh Srinivasan,F,1976-09-12,8984974997,neel21@example.com,Bhubaneswar,Himachal Pradesh,2025-03-23,Retail,1
CUST01101,Gautami Sahni,F,1977-09-20,8981061735,giyengar@example.org,Ambarnath,Uttarakhand,2024-08-29,Retail,1
CUST01102,Oeshi Chauhan,M,1980-09-22,9637881193,ramanathanojas@example.net,Raipur,Tripura,2024-03-27,Premium,1
CUST01103,Xalak Bose,M,1981-01-30,5321633613,amrita90@example.org,Madanapalle,Uttarakhand,2023-10-18,Premium,2
CUST01104,Nihal Parikh,M,1996-08-15,8583563998,tejas92@example.org,Tiruvottiyur,Bihar,2024-11-28,Retail,1
CUST01105,Ekaraj Gour,F,1976-02-15,4762123601,ishita41@example.org,Ratlam,Haryana,2023-11-27,Merchant-linked,0
CUST01106,Teerth Ben,M,1989-08-01,7968590964,odeshmukh@example.com,Kishanganj,Telangana,2025-06-01,Retail,1
CUST01107,Hritik Sharma,M,1983-11-03,5166811339,ebalakrishnan@example.net,Jamshedpur,Meghalaya,2025-07-19,Retail,6
CUST01108,Advay Gole,F,1975-04-22,2419830632,akshay18@example.org,Ramagundam,Himachal Pradesh,2024-02-15,Retail,2
CUST01109,Nachiket Balasubramanian,F,1968-03-09,3509476511,omaja40@example.net,Kota,Jharkhand,2025-01-28,Retail,1
CUST01110,Dhruv Hans,M,1983-01-27,4245190826,eesharajagopal@example.com,Bokaro,Telangana,2025-04-26,Merchant-linked,0
CUST01111,Balendra Ghosh,F,1972-03-30,6696922953,krishnagirik@example.org,Narasaraopet,Sikkim,2023-09-06,Retail,1
CUST01112,Dalaja Date,M,1974-02-04,4066283463,wazirkurian@example.org,Uluberia,Bihar,2026-05-16,Retail,0
CUST01113,Rajata Kumar,F,1995-10-03,5424382692,senguptaamruta@example.org,Lucknow,Odisha,2026-02-22,Retail,0
CUST01114,Kashvi Magar,M,2002-11-01,396964535,cnarasimhan@example.com,Amravati,Uttar Pradesh,2025-03-27,Retail,2
CUST01115,Aayush Barad,F,1997-03-18,4288734496,lsengupta@example.net,Sirsa,Andhra Pradesh,2024-10-28,Retail,5
CUST01116,Tanvi Bains,M,2002-07-02,9014971103,nayarmanya@example.com,Gurgaon,Maharashtra,2025-10-03,Retail,0
CUST01117,Hamsini Bose,M,1986-09-09,167449234,uvarughese@example.org,North Dumdum,Tripura,2026-04-14,Retail,1
CUST01118,Nilima Rege,F,2001-10-06,7540242861,garimasehgal@example.org,Visakhapatnam,West Bengal,2024-01-05,Retail,0
CUST01119,Wridesh Yohannan,F,1976-03-04,6264816384,rajanrohan@example.com,Korba,Andhra Pradesh,2025-09-24,Premium,2
CUST01120,Anthony Buch,F,2001-06-10,7896951930,vrishtisharaf@example.com,Fatehpur,Arunachal Pradesh,2026-03-26,Merchant-linked,1
CUST01121,Falak Sachdeva,F,1967-09-04,6344439468,henryyogi@example.org,Thiruvananthapuram,Haryana,2024-09-17,Premium,0
CUST01122,Gaurang Sood,M,1994-11-28,7317445776,zkonda@example.com,Kalyan-Dombivli,Mizoram,2025-06-04,Premium,1
CUST01123,Warhi Lanka,M,1998-03-31,9443485295,ayaan37@example.com,Gurgaon,Nagaland,2025-01-07,Retail,1
CUST01124,Alka Doctor,M,1961-09-18,6751497534,pjohal@example.org,Giridih,Arunachal Pradesh,2025-12-07,Premium,2
CUST01125,Arunima Bandi,F,1998-11-09,6582344538,hemagole@example.org,Bulandshahr,Maharashtra,2026-07-02,Retail,0
CUST01126,Balhaar Lad,M,1983-01-09,1034956119,fmurthy@example.org,Ratlam,Mizoram,2024-04-05,Retail,2
CUST01127,Aradhana Ratti,M,1981-02-06,4776186870,qratta@example.net,Motihari,Chhattisgarh,2025-09-12,Retail,2
CUST01128,Kashish Deol,M,1978-05-04,9950891423,watikasami@example.com,Satna,Himachal Pradesh,2026-01-28,Retail,0
CUST01129,Pahal Ghosh,M,2004-07-15,4051318660,nkohli@example.net,Nizamabad,Manipur,2025-10-08,Merchant-linked,0
CUST01130,Oliver Lal,M,1982-06-26,2035944102,ishanvibutala@example.net,Haridwar,Jharkhand,2026-05-01,Retail,3
CUST01131,Varenya Mittal,F,1965-03-21,3518302585,farhan53@example.net,Rourkela,Tamil Nadu,2023-12-24,Retail,0
CUST01132,Hemal Bhardwaj,F,1999-06-17,1286558167,sameshchatterjee@example.net,Bijapur,Nagaland,2025-11-08,Retail,0
CUST01133,Benjamin Bhakta,F,2008-04-14,4634292421,wkhurana@example.org,Malegaon,Assam,2025-02-18,Premium,2
CUST01134,Urmi Hans,F,1974-10-21,4613315553,balvangupta@example.org,Sagar,Andhra Pradesh,2024-12-11,Retail,1
CUST01135,Harish Batta,M,1990-03-26,5984557663,gourguneet@example.org,Srikakulam,West Bengal,2026-04-09,Retail,1
CUST01136,Harita Dua,F,1963-04-12,1910616691,nathanielkrishna@example.org,Machilipatnam,Nagaland,2024-01-17,Retail,0
CUST01137,Max Chacko,F,1991-01-04,5626996208,aggarwaladvay@example.com,Kolhapur,Sikkim,2025-12-18,Retail,0
CUST01138,Waida Dayal,F,1997-02-12,322007485,rayaan87@example.org,Phagwara,Kerala,2023-11-22,Retail,1
CUST01139,Quincy Basu,M,1976-07-13,2860604802,tparmer@example.com,Hospet,Uttar Pradesh,2024-10-18,Premium,1
CUST01140,Benjamin Bajaj,M,1972-12-23,8985664301,odesai@example.net,Bettiah,Mizoram,2026-05-02,Retail,2
CUST01141,Lakshmi Palan,M,1981-01-23,1360622901,randra@example.com,Amroha,Assam,2025-10-30,Retail,0
CUST01142,Tanish Upadhyay,M,1961-06-08,1489538294,ladtripti@example.net,Mirzapur,Haryana,2024-07-12,Retail,2
CUST01143,Wriddhish Parmer,M,2003-01-02,7309532670,vwadhwa@example.com,Nadiad,Tamil Nadu,2025-07-23,Retail,1
CUST01144,Jhalak Warrior,M,1992-06-26,8280183235,prisha84@example.net,Shivpuri,Maharashtra,2025-06-30,Retail,1
CUST01145,Mohini Mallick,F,1976-03-08,7449597521,sridharekantika@example.com,Ghaziabad,Rajasthan,2024-02-04,Retail,2
CUST01146,Anvi Yogi,F,1994-08-24,1148626751,qsamra@example.com,Agartala,Punjab,2024-10-25,Retail,0
CUST01148,Vaishnavi Dubey,F,1968-12-01,2284834927,venkateshaachal@example.com,Gwalior,Uttar Pradesh,2025-06-24,Retail,2
CUST01149,Anvi Anand,F,1998-09-23,4801537358,paleta@example.com,Erode,Andhra Pradesh,2024-08-21,Retail,0
CUST01150,Maya Baria,F,1990-02-27,7462720536,chhabramichael@example.net,Alappuzha,Manipur,2025-10-14,Merchant-linked,1
CUST01151,Yachana Patla,F,1996-01-20,1553830775,duttlibni@example.org,Bhilwara,Gujarat,2026-05-19,Retail,3
CUST01152,Mitali Sridhar,M,1991-06-03,4607890751,shanvasudha@example.com,Coimbatore,Chhattisgarh,2025-04-20,Premium,1
CUST01153,Chandani Char,M,1998-09-21,5316498283,cmagar@example.com,Etawah,Madhya Pradesh,2025-11-27,Retail,1
CUST01154,Vasana Bahl,F,1977-12-29,9434368771,lohitagate@example.net,Pudukkottai,West Bengal,2026-04-01,Retail,3
CUST01155,Nidhi Khosla,F,1974-12-17,5359771001,osha@example.com,New Delhi,Sikkim,2023-11-04,Retail,1
CUST01156,Veda Deol,M,1968-12-08,7856413547,kavya73@example.net,Saharanpur,Haryana,2026-02-21,Retail,2
CUST01157,Kashish Palla,F,1987-03-01,7947581660,harinirja@example.org,Kakinada,Telangana,2025-10-11,Premium,4
CUST01158,Sachi Agarwal,F,1975-01-23,1469714797,ekaja95@example.org,Panchkula,Jharkhand,2024-09-20,Retail,0
CUST01160,Pranav Wadhwa,M,1975-08-22,6215938967,priyasur@example.org,Raurkela Industrial Township,Tamil Nadu,2025-03-03,Retail,1
CUST01161,Chakradev Suresh,M,1963-05-30,2883413351,magarranveer@example.org,Tirupati,Goa,2025-01-25,Retail,1
CUST01162,Utkarsh Sankaran,F,1980-01-31,5796714803,janujasarkar@example.com,Pali,Uttarakhand,2023-09-15,Retail,1
CUST01163,Hema Golla,M,2006-03-02,3794128866,kabirhayre@example.org,Bilaspur,Rajasthan,2025-07-20,Retail,0
CUST01164,Nathan Purohit,M,1964-08-07,9789259465,spradhan@example.org,Dindigul,Sikkim,2026-01-08,Retail,0
CUST01165,Bhavini Bose,M,1965-11-19,8513673805,kalitasai@example.net,Anand,Jharkhand,2025-11-28,Merchant-linked,1
CUST01166,Watika Buch,F,1973-02-14,2014833354,saanvigara@example.net,Pali,Andhra Pradesh,2024-03-15,Premium,1
CUST01167,Megha Manne,M,1983-02-18,906761837,aarnav76@example.net,Amritsar,Rajasthan,2024-11-05,Premium,0
CUST01168,Wishi Din,M,1962-08-22,8041869303,nandini49@example.com,Bihar Sharif,Bihar,2025-05-08,Retail,1
CUST01169,Nandini Bansal,F,1976-02-19,9064909703,seshadrichatresh@example.org,Dindigul,Nagaland,2025-04-22,Retail,0
CUST01170,Mekhala Dhar,F,1988-06-15,742153193,neelimaaggarwal@example.org,Gorakhpur,Maharashtra,2025-04-19,Retail,5
CUST01171,Yashvi Shah,F,1978-03-30,8029335838,agrawalnilima@example.com,Mathura,Uttar Pradesh,2024-08-01,Retail,2
CUST01172,Varsha Mukhopadhyay,M,1976-11-11,6935102140,ranbirchadha@example.net,Arrah,Mizoram,2026-05-29,Merchant-linked,1
CUST01173,Advik Kannan,M,1976-11-25,1771703056,ethan24@example.net,Kolkata,Karnataka,2023-11-27,Retail,1
CUST01174,Zehaan Zachariah,F,1999-06-23,3376841876,andralipika@example.com,Tirupati,Karnataka,2026-05-18,Retail,1
CUST01175,Viraj Buch,F,1991-04-23,3033249675,acharyachasmum@example.net,Deoghar,West Bengal,2023-10-04,Premium,2
CUST01176,Reva Kalla,M,2001-02-17,5605427079,vansha61@example.org,Faridabad,Meghalaya,2026-05-31,Merchant-linked,0
CUST01177,Manya Mohanty,M,2002-12-05,4565728972,chamantripathi@example.com,Nagpur,Tripura,2024-03-23,Retail,4
CUST01178,Yashica Kuruvilla,F,2006-07-21,8560669926,nimratsoni@example.org,Gandhidham,Manipur,2024-11-29,Premium,0
CUST01179,Upadhriti Baria,M,1996-12-18,9962637792,sarmawilliam@example.com,Bikaner,Nagaland,2025-05-16,Retail,0
CUST01180,Rachit Bali,F,1980-03-01,4323330239,ladli06@example.net,Burhanpur,Odisha,2026-07-03,Merchant-linked,1
CUST01181,Utkarsh Agate,M,1979-10-12,2357865294,xavier70@example.org,Bilaspur,Himachal Pradesh,2025-03-07,Retail,1
CUST01182,Bhavna Wali,F,1983-08-15,3119804255,naikyug@example.com,Barasat,Chhattisgarh,2024-09-11,Retail,1
CUST01183,Varsha Samra,M,1987-01-24,8602039221,chandereshana@example.net,Vijayanagaram,Gujarat,2026-05-29,Retail,1
CUST01184,Urmi Vohra,F,1997-12-01,8731424956,tramanathan@example.com,Purnia,Andhra Pradesh,2024-04-25,Retail,3
CUST01185,Yashawini Ahuja,M,1983-03-30,5102874512,butalavrinda@example.com,Ambarnath,Himachal Pradesh,2023-10-30,Retail,0
CUST01186,Wishi Devan,F,1992-03-30,466275015,rkrishnan@example.org,Berhampur,West Bengal,2025-09-26,Retail,2
CUST01187,Vasana Warrior,M,2004-03-30,4833095872,twarrior@example.net,Purnia,Arunachal Pradesh,2025-12-14,Premium,0
CUST01188,Gautami Sehgal,F,2007-07-28,3267148581,patlachaitanya@example.net,Buxar,Maharashtra,2025-01-29,Retail,2
CUST01189,Kevin Bala,F,1990-04-09,1920182852,raggarwal@example.net,Morena,Odisha,2024-08-16,Retail,1
CUST01190,Harshil Oza,F,1986-05-04,5116397149,tripti41@example.com,Dewas,Nagaland,2025-12-30,Premium,2
CUST01191,Nisha Dutt,F,1979-02-20,9188312497,ksrinivasan@example.com,Jhansi,Rajasthan,2024-07-10,Retail,0
CUST01192,Daksha Shere,F,1985-07-17,9657156438,karaanamika@example.net,Sagar,Chhattisgarh,2024-06-27,Retail,0
CUST01193,Chandresh Balasubramanian,M,1995-03-30,916573762,idevi@example.com,Hindupur,Chhattisgarh,2026-04-28,Premium,3
CUST01194,Nitara Kashyap,F,1963-03-08,4015273117,dominic47@example.com,Aurangabad,Uttar Pradesh,2023-09-02,Retail,0
CUST01195,Dominic Vig,M,1973-05-25,3598474229,ssagar@example.com,Gwalior,Kerala,2024-05-11,Premium,1
CUST01196,Om Ganesan,F,1981-05-03,4736500329,bhaktarachana@example.com,Vellore,Assam,2026-02-25,Merchant-linked,4
CUST01197,Charvi Dhingra,M,1982-04-24,3554042316,darshsant@example.com,Agartala,Odisha,2024-04-15,Premium,1
CUST01198,Damini Kashyap,F,1993-06-18,9045392528,tanmayi33@example.net,Korba,Haryana,2023-09-09,Retail,3
CUST01199,Viraj Malhotra,F,1976-12-21,236412247,rayaan72@example.org,Berhampur,Kerala,2023-10-06,Premium,1
CUST01200,Mugdha Bava,M,1966-08-29,5107155587,mahajanmax@example.org,Mau,Madhya Pradesh,2024-07-10,Retail,1
CUST01201,Naksh Prabhu,F,1999-08-29,2538078191,udant49@example.com,Tadepalligudem,Tamil Nadu,2026-03-08,Retail,2
CUST01202,Gauri Tank,M,2001-11-01,5716632824,vdara@example.com,Aurangabad,Sikkim,2025-08-02,Merchant-linked,1
CUST01203,Rachana Khanna,M,1975-10-20,761504205,osha97@example.com,Farrukhabad,Gujarat,2025-08-19,Merchant-linked,0
CUST01204,Arjun Tiwari,F,1962-08-26,1014610392,yogisarthak@example.org,Katni,Sikkim,2023-12-20,Retail,3
CUST01205,Ishaan Reddy,F,2007-01-17,8518569050,wyadav@example.org,Nangloi Jat,Goa,2025-02-28,Retail,0
CUST01206,Varenya Dugal,M,1994-12-07,814723735,ovarty@example.net,Deoghar,Haryana,2023-10-11,Retail,1
CUST01207,Sachi Venkatesh,F,1997-02-15,1454983671,balendra66@example.net,Hospet,Kerala,2023-10-31,Retail,2
CUST01208,Vyanjana Chaudhuri,F,1964-08-31,5605956343,lkadakia@example.org,Patna,Chhattisgarh,2024-08-26,Retail,0
CUST01209,Priya Narula,F,1997-01-14,3777303167,ojasvichokshi@example.com,Motihari,Meghalaya,2025-08-06,Merchant-linked,0
CUST01210,Harshil Dhawan,M,1973-03-29,2545500549,warhiratti@example.net,Patiala,Mizoram,2025-02-13,Retail,2
CUST01211,Dayita Purohit,F,1965-04-23,343830009,nakul94@example.net,Surat,Meghalaya,2025-08-25,Retail,2
CUST01212,Hitesh Sarma,M,2008-03-25,5466289735,jdugar@example.com,Bidhannagar,Tripura,2024-08-02,Retail,0
CUST01213,Daksh Agrawal,M,1968-08-07,234056771,zilmil90@example.com,Hazaribagh,West Bengal,2025-06-19,Retail,1
CUST01214,Gayathri Boase,M,1980-06-13,812392788,rajrishi@example.com,Khammam,Chhattisgarh,2025-01-05,Merchant-linked,1
CUST01215,Baghyawati Mitter,M,1975-03-05,2248248863,turvibose@example.com,Kalyan-Dombivli,Haryana,2026-05-20,Retail,1
CUST01216,Azad Dua,F,1978-11-20,9141939606,gchanda@example.net,Kota,Uttarakhand,2025-04-28,Retail,4
CUST01217,Divya Radhakrishnan,F,2006-07-17,4768834103,horaekaraj@example.net,Bhubaneswar,West Bengal,2026-07-19,Retail,2
CUST01218,Devika Andra,M,2006-03-05,1325179044,oeshi09@example.net,Nashik,Uttar Pradesh,2026-07-19,Retail,1
CUST01219,Sudiksha Chaudhry,M,1974-11-02,8310314564,tanvinarang@example.net,Ghaziabad,Himachal Pradesh,2025-12-08,Retail,0
CUST01220,Amrita Bala,M,1971-04-25,4499987093,mayamani@example.org,Machilipatnam,Jharkhand,2023-11-03,Retail,3
CUST01221,Anay Kapur,M,1968-09-09,5318057631,snatarajan@example.com,Dehradun,Karnataka,2024-04-16,Retail,3
CUST01222,Lipika Mani,F,1961-08-28,7486794869,zansi17@example.org,Machilipatnam,Uttar Pradesh,2023-12-11,Retail,3
CUST01223,Tamanna Sidhu,M,1960-10-27,7737594933,choudhryethan@example.com,Chapra,Tamil Nadu,2025-11-05,Merchant-linked,0
CUST01224,Balhaar Mall,M,1990-03-17,1444155967,zilmilmitter@example.net,Tiruvottiyur,Kerala,2026-05-17,Retail,0
CUST01225,Ikbal Srinivasan,M,1997-11-21,3353004999,tanish61@example.net,Sirsa,Haryana,2023-12-08,Merchant-linked,1
CUST01226,Tarak Mitter,M,1997-04-11,4872385865,jrama@example.com,Bhilwara,Tamil Nadu,2023-11-11,Retail,1
CUST01227,Anusha Iyer,M,1998-08-09,9670605581,hdass@example.net,Munger,Chhattisgarh,2024-08-15,Retail,2
CUST01228,Raghav Prabhakar,F,1996-08-22,4639897014,kashyapwazir@example.com,Fatehpur,Tamil Nadu,2026-01-30,Retail,3
CUST01229,Megha Rao,F,2006-06-01,5529050926,choudhrychristopher@example.org,Khandwa,Assam,2024-11-04,Retail,3
CUST01230,Reyansh Kuruvilla,F,1998-06-13,2130088238,ravelvanya@example.org,Bellary,Assam,2023-10-24,Retail,2
CUST01231,Jeet Tak,F,1993-02-04,3655619221,anshroy@example.org,Hajipur,Telangana,2026-07-03,Retail,1
CUST01232,Jairaj Srivastava,F,1979-02-01,236416936,sachdevturvi@example.com,Kanpur,Uttarakhand,2024-05-05,Premium,1
CUST01233,Ekansh Kari,M,1992-03-31,2826712693,noah25@example.org,Bardhaman,Himachal Pradesh,2024-07-05,Premium,2
CUST01234,Yuvraj Sanghvi,F,1997-06-09,8111433064,nagixalak@example.com,Thoothukudi,Karnataka,2025-09-06,Retail,1
CUST01235,Lipika Ganesan,M,1998-01-27,9025912046,sacharpranav@example.net,Tenali,Telangana,2023-09-12,Retail,2
CUST01236,Ranveer Naik,F,1985-01-19,8029559997,jagratisuresh@example.net,Sri Ganganagar,Assam,2025-04-12,Premium,3
CUST01237,Aachal Seth,F,1973-07-26,1173670386,gsankar@example.org,Bharatpur,Nagaland,2024-06-25,Retail,1
CUST01238,Samesh Johal,F,1962-02-07,8056308292,kkapoor@example.org,Chittoor,Sikkim,2025-09-20,Retail,2
CUST01239,Fiyaz Garg,F,1991-03-13,6548522072,jbajaj@example.com,Tinsukia,Meghalaya,2024-05-15,Retail,0
CUST01240,Rajeshri Dyal,M,1984-02-27,3651295551,baliyochana@example.org,Siwan,Tripura,2024-05-18,Retail,1
